date,temp_max,temp_min,precipitation,precip_probability,wind_speed,wind_gust,weather_code,city,latitude,longitude,extraction_date,temp_category,precip_category,wind_category,temp_range,year,month,day,day_of_week,season,risk_score
2026-09-22,25.3,20.4,0.0,0.0,12.3,23.0,45,El Jadid,33.2566,-8.5025,2026-09-19,Normal / Pleasant,Dry,Calm / Light,4.900000000000002,2026,9,22,Tuesday,Autumn,8.0
2026-09-23,26.2,20.8,0.0,0.0,12.5,23.4,45,El Jadid,33.2566,-8.5025,2026-09-19,Normal / Pleasant,Dry,Calm / Light,5.399999999999999,2026,9,23,Wednesday,Autumn,8.0
2026-09-24,27.1,20.0,0.0,0.0,12.4,25.2,45,El Jadid,33.2566,-8.5025,2026-09-19,Normal / Pleasant,Dry,Calm / Light,7.100000000000001,2026,9,24,Thursday,Autumn,8.0
2026-09-25,25.3,20.1,0.0,0.0,11.5,24.8,3,El Jadid,33.2566,-8.5025,2026-09-19,Normal / Pleasant,Dry,Calm / Light,5.199999999999999,2026,9,25,Friday,Autumn,8.0
2026-09-19,35.9,20.5,0.0,5.0,17.4,30.2,2,El Kelaa des Srarhna,32.05,-7.4,2026-09-19,Warm,Dry,Moderate,15.399999999999999,2026,9,19,Saturday,Autumn,46.5
2026-09-20,37.4,22.7,0.1,13.0,19.0,34.2,3,El Kelaa des Srarhna,32.05,-7.4,2026-09-19,Very Warm / Heatwave,Light,Moderate,14.7,2026,9,20,Sunday,Autumn,61.25
2026-09-21,37.4,22.2,0.0,0.0,13.9,24.5,2,El Kelaa des Srarhna,32.05,-7.4,2026-09-19,Very Warm / Heatwave,Dry,Calm / Light,15.2,2026,9,21,Monday,Autumn,39.5
2026-09-22,36.8,21.5,0.0,0.0,13.9,28.1,1,El Kelaa des Srarhna,32.05,-7.4,2026-09-19,Warm,Dry,Calm / Light,15.299999999999997,2026,9,22,Tuesday,Autumn,30.75
2026-09-23,36.7,20.6,0.0,0.0,13.3,22.7,0,El Kelaa des Srarhna,32.05,-7.4,2026-09-19,Warm,Dry,Calm / Light,16.1,2026,9,23,Wednesday,Autumn,30.75
2026-09-24,36.7,17.2,0.0,3.0,14.7,26.6,3,El Kelaa des Srarhna,32.05,-7.4,2026-09-19,Warm,Dry,Calm / Light,19.500000000000004,2026,9,24,Thursday,Autumn,30.75
2026-09-25,33.5,20.6,0.0,3.0,15.3,25.2,3,El Kelaa des Srarhna,32.05,-7.4,2026-09-19,Warm,Dry,Moderate,12.899999999999999,2026,9,25,Friday,Autumn,30.75
2026-09-19,29.6,20.0,2.8,65.0,15.3,40.0,95,Errachidia,31.9319,-4.4244,2026-09-19,Normal / Pleasant,Moderate,Moderate,9.600000000000001,2026,9,19,Saturday,Autumn,48.0
2026-09-20,29.3,18.7,0.4,23.0,12.3,23.4,80,Errachidia,31.9319,-4.4244,2026-09-19,Normal / Pleasant,Light,Calm / Light,10.600000000000001,2026,9,20,Sunday,Autumn,26.25
2026-09-21,32.1,19.3,0.0,14.0,19.8,43.2,2,Errachidia,31.9319,-4.4244,2026-09-19,Warm,Dry,Moderate,12.8,2026,9,21,Monday,Autumn,36.0
2026-09-22,29.5,17.4,0.0,2.0,10.5,25.2,2,Errachidia,31.9319,-4.4244,2026-09-19,Normal / Pleasant,Dry,Calm / Light,12.100000000000001,2026,9,22,Tuesday,Autumn,20.25
2026-09-23,29.9,17.4,0.0,3.0,14.3,27.7,1,Errachidia,31.9319,-4.4244,2026-09-19,Normal / Pleasant,Dry,Calm / Light,12.5,2026,9,23,Wednesday,Autumn,20.25
2026-09-24,30.3,18.2,0.0,0.0,12.5,23.4,1,Errachidia,31.9319,-4.4244,2026-09-19,Normal / Pleasant,Dry,Calm / Light,12.100000000000001,2026,9,24,Thursday,Autumn,20.25
2026-09-25,30.1,18.3,0.3,18.0,21.1,35.3,3,Errachidia,31.9319,-4.4244,2026-09-19,Normal / Pleasant,Light,Moderate,11.8,2026,9,25,Friday,Autumn,42.0
2026-09-19,24.5,18.5,0.0,0.0,21.6,41.4,2,Essaouira,31.513,-9.7687,2026-09-19,Cool / Mild,Dry,Moderate,6.0,2026,9,19,Saturday,Autumn,23.75
2026-09-20,24.4,19.0,0.0,0.0,13.4,26.3,45,Essaouira,31.513,-9.7687,2026-09-19,Cool / Mild,Dry,Calm / Light,5.399999999999999,2026,9,20,Sunday,Autumn,8.0
2026-09-21,25.4,19.1,0.0,0.0,8.6,17.6,3,Essaouira,31.513,-9.7687,2026-09-19,Normal / Pleasant,Dry,Calm / Light,6.299999999999997,2026,9,21,Monday,Autumn,8.0
2026-09-22,23.5,17.9,0.0,0.0,10.7,22.0,45,Essaouira,31.513,-9.7687,2026-09-19,Cool / Mild,Dry,Calm / Light,5.600000000000001,2026,9,22,Tuesday,Autumn,8.0
2026-09-23,23.4,17.5,0.0,0.0,10.0,19.8,45,Essaouira,31.513,-9.7687,2026-09-19,Cool / Mild,Dry,Calm / Light,5.899999999999999,2026,9,23,Wednesday,Autumn,8.0
2026-09-24,28.6,18.5,0.0,0.0,10.0,20.2,3,Essaouira,31.513,-9.7687,2026-09-19,Normal / Pleasant,Dry,Calm / Light,10.100000000000001,2026,9,24,Thursday,Autumn,20.25
2026-09-25,26.6,19.7,0.0,0.0,15.3,30.6,3,Essaouira,31.513,-9.7687,2026-09-19,Normal / Pleasant,Dry,Moderate,6.900000000000002,2026,9,25,Friday,Autumn,23.75
2026-09-19,24.2,21.3,1.4,40.0,23.6,47.9,80,Fnidq,35.8414,-5.3587,2026-09-19,Cool / Mild,Moderate,Moderate,2.8999999999999986,2026,9,19,Saturday,Autumn,51.5
2026-09-20,24.3,22.0,3.3,45.0,22.0,43.9,80,Fnidq,35.8414,-5.3587,2026-09-19,Cool / Mild,Moderate,Moderate,2.3000000000000007,2026,9,20,Sunday,Autumn,35.75
2026-09-21,25.2,21.3,0.0,8.0,19.9,37.8,2,Fnidq,35.8414,-5.3587,2026-09-19,Normal / Pleasant,Dry,Moderate,3.8999999999999986,2026,9,21,Monday,Autumn,23.75
2026-09-22,24.4,20.8,0.0,0.0,19.7,38.2,2,Fnidq,35.8414,-5.3587,2026-09-19,Cool / Mild,Dry,Moderate,3.599999999999998,2026,9,22,Tuesday,Autumn,23.75
2026-09-23,24.3,20.5,0.0,0.0,16.7,33.8,2,Fnidq,35.8414,-5.3587,2026-09-19,Cool / Mild,Dry,Moderate,3.8000000000000007,2026,9,23,Wednesday,Autumn,23.75
2026-09-24,25.2,20.6,0.0,0.0,13.6,24.1,45,Fnidq,35.8414,-5.3587,2026-09-19,Normal / Pleasant,Dry,Calm / Light,4.599999999999998,2026,9,24,Thursday,Autumn,8.0
2026-09-25,29.4,19.9,0.0,0.0,8.3,14.4,45,Fnidq,35.8414,-5.3587,2026-09-19,Normal / Pleasant,Dry,Calm / Light,9.5,2026,9,25,Friday,Autumn,20.25
2026-09-19,33.8,21.2,0.0,5.0,17.8,46.1,2,Fès,34.0433,-5.0033,2026-09-19,Warm,Dry,Moderate,12.599999999999998,2026,9,19,Saturday,Autumn,62.25
2026-09-20,35.2,21.7,0.0,0.0,14.5,38.5,2,Fès,34.0433,-5.0033,2026-09-19,Warm,Dry,Calm / Light,13.500000000000004,2026,9,20,Sunday,Autumn,46.5
2026-09-21,34.2,21.9,0.0,0.0,12.7,33.8,1,Fès,34.0433,-5.0033,2026-09-19,Warm,Dry,Calm / Light,12.300000000000004,2026,9,21,Monday,Autumn,46.5
2026-09-22,33.2,20.5,0.0,0.0,12.0,32.0,0,Fès,34.0433,-5.0033,2026-09-19,Warm,Dry,Calm / Light,12.700000000000003,2026,9,22,Tuesday,Autumn,46.5
2026-09-23,34.8,18.9,0.0,0.0,8.4,22.7,0,Fès,34.0433,-5.0033,2026-09-19,Warm,Dry,Calm / Light,15.899999999999999,2026,9,23,Wednesday,Autumn,30.75
2026-09-24,36.0,21.8,0.0,0.0,13.7,33.5,2,Fès,34.0433,-5.0033,2026-09-19,Warm,Dry,Calm / Light,14.2,2026,9,24,Thursday,Autumn,46.5
2026-09-25,33.5,20.0,0.0,0.0,16.3,40.3,3,Fès,34.0433,-5.0033,2026-09-19,Warm,Dry,Moderate,13.5,2026,9,25,Friday,Autumn,46.5
2026-09-19,29.4,18.0,0.0,0.0,22.9,40.0,3,Guelmim,28.9833,-10.0667,2026-09-19,Normal / Pleasant,Dry,Moderate,11.399999999999999,2026,9,19,Saturday,Autumn,36.0
2026-09-20,37.7,17.9,0.0,0.0,19.6,34.9,0,Guelmim,28.9833,-10.0667,2026-09-19,Very Warm / Heatwave,Dry,Moderate,19.800000000000004,2026,9,20,Sunday,Autumn,55.25
2026-09-21,39.9,23.2,0.0,0.0,21.1,35.6,1,Guelmim,28.9833,-10.0667,2026-09-19,Very Warm / Heatwave,Dry,Moderate,16.7,2026,9,21,Monday,Autumn,55.25
2026-09-22,39.1,24.3,0.0,0.0,22.0,36.0,2,Guelmim,28.9833,-10.0667,2026-09-19,Very Warm / Heatwave,Dry,Moderate,14.8,2026,9,22,Tuesday,Autumn,55.25
2026-09-23,39.2,24.4,0.0,0.0,21.8,40.7,2,Guelmim,28.9833,-10.0667,2026-09-19,Very Warm / Heatwave,Dry,Moderate,14.800000000000004,2026,9,23,Wednesday,Autumn,55.25
2026-09-24,38.4,22.5,0.0,1.0,19.0,37.8,0,Guelmim,28.9833,-10.0667,2026-09-19,Very Warm / Heatwave,Dry,Moderate,15.899999999999999,2026,9,24,Thursday,Autumn,55.25
2026-09-25,34.3,19.7,0.0,4.0,15.6,33.8,0,Guelmim,28.9833,-10.0667,2026-09-19,Warm,Dry,Moderate,14.599999999999998,2026,9,25,Friday,Autumn,46.5
2026-09-19,30.8,20.8,0.9,23.0,29.3,59.4,80,Guercif,34.23,-3.36,2026-09-19,Normal / Pleasant,Light,Strong,10.0,2026,9,19,Saturday,Autumn,57.75
2026-09-20,31.6,21.1,0.0,0.0,30.3,57.6,3,Guercif,34.23,-3.36,2026-09-19,Normal / Pleasant,Dry,Strong,10.5,2026,9,20,Sunday,Autumn,51.75
2026-09-21,29.3,20.3,0.0,0.0,26.8,50.4,3,Guercif,34.23,-3.36,2026-09-19,Normal / Pleasant,Dry,Strong,9.0,2026,9,21,Monday,Autumn,51.75
2026-09-22,30.8,16.4,0.0,0.0,23.7,46.4,45,Guercif,34.23,-3.36,2026-09-19,Normal / Pleasant,Dry,Moderate,14.400000000000002,2026,9,22,Tuesday,Autumn,51.75
2026-09-23,32.9,17.1,0.0,0.0,23.3,49.3,1,Guercif,34.23,-3.36,2026-09-19,Warm,Dry,Moderate,15.799999999999997,2026,9,23,Wednesday,Autumn,51.75
2026-09-24,35.5,18.9,0.0,0.0,20.6,33.5,0,Guercif,34.23,-3.36,2026-09-19,Warm,Dry,Moderate,16.6,2026,9,24,Thursday,Autumn,46.5
2026-09-25,36.5,20.2,0.0,0.0,23.9,42.1,3,Guercif,34.23,-3.36,2026-09-19,Warm,Dry,Moderate,16.3,2026,9,25,Friday,Autumn,46.5
2026-09-19,31.3,19.9,0.0,8.0,17.9,31.3,2,Imi-n-Tanout,31.177,-8.8504,2026-09-19,Normal / Pleasant,Dry,Moderate,11.400000000000002,2026,9,19,Saturday,Autumn,36.0
2026-09-20,31.3,23.2,0.5,38.0,16.6,30.6,80,Imi-n-Tanout,31.177,-8.8504,2026-09-19,Normal / Pleasant,Light,Moderate,8.100000000000001,2026,9,20,Sunday,Autumn,42.0
2026-09-21,34.2,23.4,0.0,3.0,23.9,44.3,3,Imi-n-Tanout,31.177,-8.8504,2026-09-19,Warm,Dry,Moderate,10.800000000000004,2026,9,21,Monday,Autumn,46.5
2026-09-22,33.8,23.4,0.0,0.0,19.8,37.4,1,Imi-n-Tanout,31.177,-8.8504,2026-09-19,Warm,Dry,Moderate,10.399999999999999,2026,9,22,Tuesday,Autumn,46.5
2026-09-23,33.7,22.5,0.0,5.0,19.9,34.2,1,Imi-n-Tanout,31.177,-8.8504,2026-09-19,Warm,Dry,Moderate,11.200000000000003,2026,9,23,Wednesday,Autumn,46.5
2026-09-24,34.0,22.7,0.0,1.0,20.6,36.0,3,Imi-n-Tanout,31.177,-8.8504,2026-09-19,Warm,Dry,Moderate,11.3,2026,9,24,Thursday,Autumn,46.5
2026-09-25,31.2,19.8,0.0,3.0,16.3,33.1,3,Imi-n-Tanout,31.177,-8.8504,2026-09-19,Normal / Pleasant,Dry,Moderate,11.399999999999999,2026,9,25,Friday,Autumn,36.0
2026-09-19,29.7,20.3,0.0,0.0,25.0,45.7,3,Imzouren,35.1464,-3.8506,2026-09-19,Normal / Pleasant,Dry,Strong,9.399999999999999,2026,9,19,Saturday,Autumn,51.75
2026-09-20,28.9,22.4,0.0,0.0,19.9,36.0,2,Imzouren,35.1464,-3.8506,2026-09-19,Normal / Pleasant,Dry,Moderate,6.5,2026,9,20,Sunday,Autumn,36.0
2026-09-21,29.3,20.0,0.0,0.0,22.7,41.8,2,Imzouren,35.1464,-3.8506,2026-09-19,Normal / Pleasant,Dry,Moderate,9.3,2026,9,21,Monday,Autumn,36.0
2026-09-22,28.4,17.6,0.0,0.0,14.6,27.0,0,Imzouren,35.1464,-3.8506,2026-09-19,Normal / Pleasant,Dry,Calm / Light,10.799999999999997,2026,9,22,Tuesday,Autumn,20.25
2026-09-23,27.3,17.6,0.0,0.0,14.1,27.0,1,Imzouren,35.1464,-3.8506,2026-09-19,Normal / Pleasant,Dry,Calm / Light,9.7,2026,9,23,Wednesday,Autumn,8.0
2026-09-24,29.3,19.8,0.0,0.0,10.7,22.0,2,Imzouren,35.1464,-3.8506,2026-09-19,Normal / Pleasant,Dry,Calm / Light,9.5,2026,9,24,Thursday,Autumn,20.25
2026-09-25,30.0,22.6,0.0,0.0,11.2,22.0,3,Imzouren,35.1464,-3.8506,2026-09-19,Normal / Pleasant,Dry,Calm / Light,7.399999999999999,2026,9,25,Friday,Autumn,20.25
2026-09-19,24.6,19.8,0.0,0.0,14.8,41.0,45,Inezgane,30.3658,-9.5381,2026-09-19,Cool / Mild,Dry,Calm / Light,4.800000000000001,2026,9,19,Saturday,Autumn,23.75
2026-09-20,25.6,19.4,0.0,0.0,13.8,37.8,45,Inezgane,30.3658,-9.5381,2026-09-19,Normal / Pleasant,Dry,Calm / Light,6.200000000000003,2026,9,20,Sunday,Autumn,23.75
2026-09-21,31.9,20.8,0.0,0.0,10.0,27.4,3,Inezgane,30.3658,-9.5381,2026-09-19,Normal / Pleasant,Dry,Calm / Light,11.099999999999998,2026,9,21,Monday,Autumn,20.25
2026-09-22,31.0,20.6,0.0,0.0,14.0,38.2,2,Inezgane,30.3658,-9.5381,2026-09-19,Normal / Pleasant,Dry,Calm / Light,10.399999999999999,2026,9,22,Tuesday,Autumn,36.0
2026-09-23,30.1,20.2,0.0,0.0,10.7,29.5,0,Inezgane,30.3658,-9.5381,2026-09-19,Normal / Pleasant,Dry,Calm / Light,9.900000000000002,2026,9,23,Wednesday,Autumn,20.25
2026-09-24,39.2,21.6,0.0,0.0,14.2,30.6,3,Inezgane,30.3658,-9.5381,2026-09-19,Very Warm / Heatwave,Dry,Calm / Light,17.6,2026,9,24,Thursday,Autumn,55.25
2026-09-25,31.3,21.1,0.0,0.0,14.0,28.1,45,Inezgane,30.3658,-9.5381,2026-09-19,Normal / Pleasant,Dry,Calm / Light,10.2,2026,9,25,Friday,Autumn,20.25
2026-09-19,27.4,16.9,1.1,60.0,22.4,41.0,80,Jerada,34.31,-2.16,2026-09-19,Normal / Pleasant,Moderate,Moderate,10.5,2026,9,19,Saturday,Autumn,35.75
2026-09-20,27.8,16.1,0.3,25.0,21.3,43.9,80,Jerada,34.31,-2.16,2026-09-19,Normal / Pleasant,Light,Moderate,11.7,2026,9,20,Sunday,Autumn,29.75
2026-09-21,25.0,16.1,0.0,3.0,23.4,43.6,45,Jerada,34.31,-2.16,2026-09-19,Normal / Pleasant,Dry,Moderate,8.899999999999999,2026,9,21,Monday,Autumn,23.75
2026-09-22,26.9,14.6,0.0,0.0,16.7,48.2,2,Jerada,34.31,-2.16,2026-09-19,Normal / Pleasant,Dry,Moderate,12.299999999999999,2026,9,22,Tuesday,Autumn,39.5
2026-09-23,29.0,16.4,0.0,0.0,16.3,46.4,2,Jerada,34.31,-2.16,2026-09-19,Normal / Pleasant,Dry,Moderate,12.600000000000001,2026,9,23,Wednesday,Autumn,51.75
2026-09-24,30.0,16.4,0.0,0.0,16.7,28.1,0,Jerada,34.31,-2.16,2026-09-19,Normal / Pleasant,Dry,Moderate,13.600000000000001,2026,9,24,Thursday,Autumn,20.25
2026-09-25,31.4,16.6,0.0,0.0,21.6,42.1,3,Jerada,34.31,-2.16,2026-09-19,Normal / Pleasant,Dry,Moderate,14.799999999999997,2026,9,25,Friday,Autumn,36.0
2026-09-19,33.3,17.4,0.0,0.0,15.0,40.0,1,Kenitra,34.25,-6.5833,2026-09-19,Warm,Dry,Moderate,15.899999999999999,2026,9,19,Saturday,Autumn,46.5
2026-09-20,36.0,19.6,0.0,0.0,13.2,37.1,0,Kenitra,34.25,-6.5833,2026-09-19,Warm,Dry,Calm / Light,16.4,2026,9,20,Sunday,Autumn,46.5
2026-09-21,34.3,20.6,0.0,0.0,14.0,37.1,1,Kenitra,34.25,-6.5833,2026-09-19,Warm,Dry,Calm / Light,13.699999999999996,2026,9,21,Monday,Autumn,46.5
2026-09-22,33.1,20.5,0.0,0.0,12.5,34.9,0,Kenitra,34.25,-6.5833,2026-09-19,Warm,Dry,Calm / Light,12.600000000000001,2026,9,22,Tuesday,Autumn,46.5
2026-09-23,31.3,17.9,0.0,0.0,12.0,30.6,0,Kenitra,34.25,-6.5833,2026-09-19,Normal / Pleasant,Dry,Calm / Light,13.400000000000002,2026,9,23,Wednesday,Autumn,36.0
2026-09-24,28.1,18.6,0.0,0.0,10.9,26.3,45,Kenitra,34.25,-6.5833,2026-09-19,Normal / Pleasant,Dry,Calm / Light,9.5,2026,9,24,Thursday,Autumn,20.25
2026-09-25,25.9,20.1,0.0,0.0,10.7,26.3,45,Kenitra,34.25,-6.5833,2026-09-19,Normal / Pleasant,Dry,Calm / Light,5.799999999999997,2026,9,25,Friday,Autumn,8.0
2026-09-19,34.0,19.9,0.0,5.0,20.9,45.0,2,Khénifra,32.93,-5.66,2026-09-19,Warm,Dry,Moderate,14.100000000000001,2026,9,19,Saturday,Autumn,46.5
2026-09-20,34.6,19.0,0.0,5.0,18.1,36.4,3,Khénifra,32.93,-5.66,2026-09-19,Warm,Dry,Moderate,15.600000000000001,2026,9,20,Sunday,Autumn,46.5
2026-09-21,34.5,18.8,0.0,0.0,21.4,40.7,3,Khénifra,32.93,-5.66,2026-09-19,Warm,Dry,Moderate,15.7,2026,9,21,Monday,Autumn,46.5
2026-09-22,33.2,17.5,0.0,0.0,15.7,32.0,2,Khénifra,32.93,-5.66,2026-09-19,Warm,Dry,Moderate,15.700000000000003,2026,9,22,Tuesday,Autumn,46.5
2026-09-23,33.4,17.3,0.0,0.0,11.9,26.3,1,Khénifra,32.93,-5.66,2026-09-19,Warm,Dry,Calm / Light,16.099999999999998,2026,9,23,Wednesday,Autumn,30.75
2026-09-24,33.7,18.4,0.0,0.0,16.0,30.2,0,Khénifra,32.93,-5.66,2026-09-19,Warm,Dry,Moderate,15.300000000000004,2026,9,24,Thursday,Autumn,46.5
2026-09-25,32.9,18.7,0.0,8.0,17.3,32.8,3,Khénifra,32.93,-5.66,2026-09-19,Warm,Dry,Moderate,14.2,2026,9,25,Friday,Autumn,36.0
2026-09-19,34.1,18.5,0.0,0.0,18.7,39.2,2,Kouribga,32.88,-6.9,2026-09-19,Warm,Dry,Moderate,15.600000000000001,2026,9,19,Saturday,Autumn,46.5
2026-09-20,34.3,21.5,0.3,8.0,19.8,46.4,3,Kouribga,32.88,-6.9,2026-09-19,Warm,Light,Moderate,12.799999999999997,2026,9,20,Sunday,Autumn,68.25
2026-09-21,34.0,21.2,0.2,0.0,21.9,40.7,3,Kouribga,32.88,-6.9,2026-09-19,Warm,Light,Moderate,12.8,2026,9,21,Monday,Autumn,52.5
2026-09-22,33.9,21.0,0.0,0.0,14.8,29.2,1,Kouribga,32.88,-6.9,2026-09-19,Warm,Dry,Calm / Light,12.899999999999999,2026,9,22,Tuesday,Autumn,30.75
2026-09-23,34.1,19.1,0.0,0.0,18.4,37.1,0,Kouribga,32.88,-6.9,2026-09-19,Warm,Dry,Moderate,15.0,2026,9,23,Wednesday,Autumn,46.5
2026-09-24,33.6,17.4,0.0,3.0,17.3,33.8,3,Kouribga,32.88,-6.9,2026-09-19,Warm,Dry,Moderate,16.200000000000003,2026,9,24,Thursday,Autumn,46.5
2026-09-25,30.9,17.6,0.0,3.0,16.2,33.8,3,Kouribga,32.88,-6.9,2026-09-19,Normal / Pleasant,Dry,Moderate,13.299999999999997,2026,9,25,Friday,Autumn,36.0
2026-09-19,35.6,18.5,0.0,0.0,11.9,23.8,1,Ksar El Kebir,35.0,-5.9,2026-09-19,Warm,Dry,Calm / Light,17.1,2026,9,19,Saturday,Autumn,30.75
2026-09-20,36.8,22.7,0.0,0.0,15.5,29.2,0,Ksar El Kebir,35.0,-5.9,2026-09-19,Warm,Dry,Moderate,14.099999999999998,2026,9,20,Sunday,Autumn,30.75
2026-09-21,36.1,22.0,0.0,0.0,15.6,31.0,1,Ksar El Kebir,35.0,-5.9,2026-09-19,Warm,Dry,Moderate,14.100000000000001,2026,9,21,Monday,Autumn,46.5
2026-09-22,35.0,19.7,0.0,0.0,12.7,27.0,0,Ksar El Kebir,35.0,-5.9,2026-09-19,Warm,Dry,Calm / Light,15.3,2026,9,22,Tuesday,Autumn,30.75
2026-09-23,35.5,19.9,0.0,0.0,14.8,31.3,0,Ksar El Kebir,35.0,-5.9,2026-09-19,Warm,Dry,Calm / Light,15.600000000000001,2026,9,23,Wednesday,Autumn,46.5
2026-09-24,34.4,20.3,0.0,0.0,16.2,31.3,1,Ksar El Kebir,35.0,-5.9,2026-09-19,Warm,Dry,Moderate,14.099999999999998,2026,9,24,Thursday,Autumn,46.5
2026-09-25,29.7,19.6,0.0,0.0,14.4,27.7,45,Ksar El Kebir,35.0,-5.9,2026-09-19,Normal / Pleasant,Dry,Calm / Light,10.099999999999998,2026,9,25,Friday,Autumn,20.25
2026-09-19,34.4,18.3,0.0,0.0,20.2,36.4,1,Larache,35.1833,-6.15,2026-09-19,Warm,Dry,Moderate,16.099999999999998,2026,9,19,Saturday,Autumn,46.5
2026-09-20,33.7,24.5,0.0,0.0,15.4,27.7,0,Larache,35.1833,-6.15,2026-09-19,Warm,Dry,Moderate,9.200000000000003,2026,9,20,Sunday,Autumn,30.75
2026-09-21,32.5,22.5,0.0,0.0,14.8,27.4,2,Larache,35.1833,-6.15,2026-09-19,Warm,Dry,Calm / Light,10.0,2026,9,21,Monday,Autumn,20.25
2026-09-22,31.6,18.4,0.0,0.0,15.5,28.8,0,Larache,35.1833,-6.15,2026-09-19,Normal / Pleasant,Dry,Moderate,13.200000000000003,2026,9,22,Tuesday,Autumn,20.25
2026-09-23,31.8,17.9,0.0,0.0,17.2,32.0,0,Larache,35.1833,-6.15,2026-09-19,Normal / Pleasant,Dry,Moderate,13.900000000000002,2026,9,23,Wednesday,Autumn,36.0
2026-09-24,30.1,17.2,0.0,0.0,12.3,23.0,45,Larache,35.1833,-6.15,2026-09-19,Normal / Pleasant,Dry,Calm / Light,12.900000000000002,2026,9,24,Thursday,Autumn,20.25
2026-09-25,26.6,18.5,0.0,0.0,12.6,23.4,45,Larache,35.1833,-6.15,2026-09-19,Normal / Pleasant,Dry,Calm / Light,8.100000000000001,2026,9,25,Friday,Autumn,8.0
2026-09-19,28.8,18.1,0.0,0.0,22.5,45.4,3,Laâyoune,27.15,-13.2,2026-09-19,Normal / Pleasant,Dry,Moderate,10.7,2026,9,19,Saturday,Autumn,51.75
2026-09-20,33.3,18.5,0.0,0.0,21.6,42.8,3,Laâyoune,27.15,-13.2,2026-09-19,Warm,Dry,Moderate,14.799999999999997,2026,9,20,Sunday,Autumn,46.5
2026-09-21,37.5,20.6,0.0,0.0,23.2,45.4,0,Laâyoune,27.15,-13.2,2026-09-19,Very Warm / Heatwave,Dry,Moderate,16.9,2026,9,21,Monday,Autumn,71.0
2026-09-22,36.2,20.7,0.0,2.0,24.9,47.5,1,Laâyoune,27.15,-13.2,2026-09-19,Warm,Dry,Moderate,15.500000000000004,2026,9,22,Tuesday,Autumn,62.25
2026-09-23,42.3,21.6,0.0,0.0,26.8,52.6,0,Laâyoune,27.15,-13.2,2026-09-19,Very Warm / Heatwave,Dry,Strong,20.699999999999996,2026,9,23,Wednesday,Autumn,71.0
2026-09-24,41.5,25.7,0.0,2.0,25.0,56.9,1,Laâyoune,27.15,-13.2,2026-09-19,Very Warm / Heatwave,Dry,Strong,15.8,2026,9,24,Thursday,Autumn,71.0
2026-09-25,37.9,22.7,0.0,1.0,23.0,49.3,1,Laâyoune,27.15,-13.2,2026-09-19,Very Warm / Heatwave,Dry,Moderate,15.2,2026,9,25,Friday,Autumn,71.0
2026-09-19,26.7,19.6,0.0,0.0,20.8,45.7,2,Lqoliaa,30.2942,-9.4544,2026-09-19,Normal / Pleasant,Dry,Moderate,7.099999999999998,2026,9,19,Saturday,Autumn,39.5
2026-09-20,27.4,19.5,0.0,0.0,19.5,42.5,45,Lqoliaa,30.2942,-9.4544,2026-09-19,Normal / Pleasant,Dry,Moderate,7.899999999999999,2026,9,20,Sunday,Autumn,23.75
2026-09-21,37.8,21.3,0.0,0.0,15.2,33.5,3,Lqoliaa,30.2942,-9.4544,2026-09-19,Very Warm / Heatwave,Dry,Moderate,16.499999999999996,2026,9,21,Monday,Autumn,55.25
2026-09-22,37.7,21.2,0.0,0.0,21.3,46.4,2,Lqoliaa,30.2942,-9.4544,2026-09-19,Very Warm / Heatwave,Dry,Moderate,16.500000000000004,2026,9,22,Tuesday,Autumn,71.0
2026-09-23,36.0,19.9,0.0,0.0,17.3,38.5,1,Lqoliaa,30.2942,-9.4544,2026-09-19,Warm,Dry,Moderate,16.1,2026,9,23,Wednesday,Autumn,46.5
2026-09-24,37.0,19.7,0.0,0.0,17.2,38.9,3,Lqoliaa,30.2942,-9.4544,2026-09-19,Very Warm / Heatwave,Dry,Moderate,17.3,2026,9,24,Thursday,Autumn,46.5
2026-09-25,26.8,20.1,0.0,0.0,17.4,38.2,45,Lqoliaa,30.2942,-9.4544,2026-09-19,Normal / Pleasant,Dry,Moderate,6.699999999999999,2026,9,25,Friday,Autumn,23.75
2026-09-19,36.6,20.6,0.1,23.0,11.4,30.2,3,Marrakech,31.6295,-7.9811,2026-09-19,Warm,Light,Calm / Light,16.0,2026,9,19,Saturday,Autumn,52.5
2026-09-20,37.2,22.9,0.1,48.0,12.5,43.6,3,Marrakech,31.6295,-7.9811,2026-09-19,Very Warm / Heatwave,Light,Calm / Light,14.300000000000004,2026,9,20,Sunday,Autumn,61.25
2026-09-21,37.4,22.7,0.0,3.0,14.7,40.0,3,Marrakech,31.6295,-7.9811,2026-09-19,Very Warm / Heatwave,Dry,Calm / Light,14.7,2026,9,21,Monday,Autumn,55.25
2026-09-22,36.9,20.5,0.0,1.0,13.3,36.4,2,Marrakech,31.6295,-7.9811,2026-09-19,Warm,Dry,Calm / Light,16.4,2026,9,22,Tuesday,Autumn,46.5
2026-09-23,36.7,19.0,0.0,0.0,12.6,34.6,0,Marrakech,31.6295,-7.9811,2026-09-19,Warm,Dry,Calm / Light,17.700000000000003,2026,9,23,Wednesday,Autumn,46.5
2026-09-24,37.1,18.5,0.0,0.0,16.6,28.4,1,Marrakech,31.6295,-7.9811,2026-09-19,Very Warm / Heatwave,Dry,Moderate,18.6,2026,9,24,Thursday,Autumn,39.5
